Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.5491521,-7.95764,64.7,15.15,23.2,626,19.6,20.2,59.2,9.42,0.0694,5.89,0.84,18.9,0.436,0.66,0.749,C1
53.6117916,-8.0062271,58,19.15,26.4,803,20.2,26.9,73.6,10.4,0.0928,6.6,1,19.8,0.45,0.49,1.08,C1
53.5460884,-7.9373383,107.5,20.6,18.55,287,25.3,28.1,43.2,7.57,0.0825,6.06,0.61,19.4,0.348,0.54,1.045,C1
53.5990285,-7.8647292,80.6,16.2,12.55,168.5,14.8,25.6,45.2,3.73,0.0535,4.3,0.48,20.1,0.251,0.42,1.47,C1
53.3141427,-7.9201863,74.5,23,35,972,39.7,25.8,111.5,14.1,0.1215,10.9,1.09,33.4,0.607,0.92,1.05,C1
53.2539933,-7.8375959,54.5,14.8,23.3,121,26.2,19,47.5,5.01,0.098,5.46,0.51,22.4,0.411,0.67,2.36,C1
53.2424619,-7.8350633,77.3,17.4,13.05,94,34.9,20.4,43.6,9.62,0.0827,7.99,0.35,20.5,0.313,0.41,1.77,C1
53.6174099,-7.7747007,80.9,16.2,24.2,1200,15.35,24.1,90.5,12.9,0.0799,7.04,1.17,33.1,0.485,0.69,0.996,C1
53.5845155,-7.5121364,122.5,24,20.4,233,29.9,32.8,114,6.05,0.138,6.94,0.56,28.1,0.267,0.79,2.3,C1
53.5643971,-7.585519,90.6,30.8,26.5,1000,48.2,28.8,117.5,8.07,0.139,13.05,1.27,23,0.389,0.92,0.984,C1
53.2758706,-7.9018652,61.1,20.7,19.95,1140,38.7,27.2,84.9,12.85,0.1085,10.15,1.81,22.4,0.555,0.8,1.72,C1
53.2154562,-8.0267996,56.4,19.25,20.6,839,28.6,24.7,65.9,10.3,0.108,7.97,0.91,21.7,0.375,0.82,1.035,C1
53.5952525,-7.5056239,76.7,28.3,23.7,562,41.1,34.5,117.5,5.57,0.148,8.75,0.69,28,0.319,0.94,1.605,C1
53.4937329,-7.9200892,31.4,11.25,8.18,491,11.4,20.3,48.9,4.25,0.119,4.25,0.84,20.6,0.294,0.48,0.908,C1
53.6049271,-8.0089452,51.5,18.95,23.6,1060,18.9,29,75.6,9.84,0.1,5.94,0.83,19.8,0.494,0.58,0.965,C1
53.7598498,-7.7391562,70.6,14.5,11.95,111,10.2,18.2,37.1,2.66,0.0508,3.1,0.45,15,0.153,0.68,0.816,C1
53.3816328,-7.8297164,89.8,37.2,18.15,682,42.2,30.2,99.8,9.84,0.153,13,1.1,25.8,0.483,0.72,1.09,C1
53.667279,-7.9507582,106.5,14.6,27.5,611,17.7,20.4,58,11.4,0.106,5.29,1.19,34.4,0.573,1.22,1.52,C1
53.7396499,-8.0473894,208,17.4,12.55,424,13.3,25.3,64.7,8.94,0.0787,6.19,0.51,39.5,0.368,0.45,0.819,C1
53.7292719,-7.6496525,50.3,25,29.6,947,31.4,46.9,102,7.5,0.1555,11.3,1.59,25.7,0.504,0.81,1.555,C1
53.4370507,-8.1367931,23.6,14.7,8.35,648,17.45,19.1,54.5,6.64,0.0687,5.9,0.63,13.35,0.317,0.39,0.971,C1
53.7649692,-7.9568753,322,18.05,6.82,77,11.65,32.7,76.6,15.5,0.0726,3.83,0.52,54.2,0.222,0.63,1.675,C1
53.5875579,-6.1724176,130.5,48.3,25.5,880,41.1,53.9,77.1,15.1,0.1465,13,1.63,26.5,0.884,1.65,2.86,C1
53.7602929,-7.7713424,105,34.2,23.1,294,24.8,48,101.5,6.47,0.112,10.45,0.77,29.7,0.212,0.71,1.12,C1
53.7769558,-7.7431756,120,34.4,22.1,249,27.8,43.1,63.3,4.35,0.0819,7.78,0.41,17.6,0.264,0.72,0.933,C1
53.7799964,-8.1933462,54.2,28.5,21.9,828,40.2,50.7,64.9,15.65,0.1365,11.75,1.68,25.1,0.706,0.78,1.955,C1
53.5273723,-7.8696778,48.5,14.9,17.15,517,18,27,82.8,7.03,0.0794,5.13,1.62,20.4,0.408,0.73,1.145,C1
53.7431877,-7.7719205,49.6,17.75,7.06,95.4,10.75,25.4,42.7,3.98,0.0637,2.73,0.53,20.2,0.169,0.79,0.777,C1
53.4924143,-7.751801,107.5,31.1,32.7,3240,91.5,35.5,149.5,10.25,0.1975,19.5,1.36,26.3,0.454,0.83,1.07,C1
53.4676099,-7.3726894,57.1,28,15.2,784,38.1,38.3,103.5,6.74,0.132,9.2,1.32,22.1,0.393,0.7,0.794,C1
53.7905014,-7.6821127,102.5,37.3,17.5,223,25.5,47.6,60.2,4.93,0.0884,8.14,0.48,25.5,0.241,0.72,0.932,C1
53.1164533,-7.8057076,48,13.75,11.1,663,19.45,18.3,88.3,6.71,0.0767,5.26,0.88,19.15,0.323,0.67,0.63,C1
53.7602428,-7.6206773,57.1,24.8,60.5,487,20.1,31.3,123,5.47,0.0974,6.19,1.06,18.2,0.314,1.22,2.16,C1
53.7774085,-7.6167606,35.1,17,26,48.5,8.56,26.5,22.3,4.71,0.0838,1.9,0.56,30.4,0.245,0.82,0.72,C1
53.237443,-7.9158665,95.8,22.8,14.55,559,33.9,29.4,100.5,13.65,0.113,8.42,1.44,28,0.282,0.75,0.78,C1
53.4875357,-7.4505362,65.1,27.1,35.5,1165,56.2,36.2,145.5,9.11,0.1355,11.2,1.4,21.9,0.559,0.78,1,C1
53.1339538,-7.8094384,53.9,20,15.7,1005,31.4,28,77.2,10.95,0.17,7.74,1.22,24.5,0.422,1.4,1.09,C1
53.4517764,-8.0399965,42.8,20.2,21.4,1510,38.5,28.1,77.7,10.55,0.0983,13.6,1.09,17.35,0.419,0.56,0.905,C1
53.1718694,-7.8672161,63.3,22.3,31.8,564,43,29.6,81.1,15.95,0.155,9.43,1.21,26.7,0.558,0.8,2.49,C1
53.8873581,-7.5947369,97,44.3,44,557,30.5,49.3,69.7,12.85,0.1475,11,0.95,19.6,0.338,0.99,1.245,C1
53.2178071,-7.8291105,53.5,13.55,16.3,272,30,19.3,50.6,14.6,0.0755,5.43,1.23,17.05,0.342,0.71,1.32,C1
53.222343,-7.8625234,57.9,25.1,29.3,816,33.7,25.5,88.5,14.35,0.129,9.68,1.57,21.4,0.407,0.63,1.185,C1
53.8013203,-7.8277739,71.8,15.5,19.55,118,9.69,23.4,64.2,4.23,0.0592,3.09,0.35,18.85,0.169,0.66,1.55,C1
53.5304617,-7.8086856,186,34.1,18.7,693,38.6,43.7,113,10.9,0.14,10.7,0.99,27.1,0.23,0.85,1.435,C1
53.1157703,-7.6519918,65.7,10.95,7.11,826,12.05,13.9,46.8,4.82,0.0771,4.35,0.61,25.5,0.373,0.46,0.467,C1
53.7748732,-7.9018079,101.5,22.2,19.15,196,20.6,34.7,126,6.27,0.0984,4.81,0.68,42,0.248,1.24,2.24,C1
53.4940729,-7.5958786,63.8,22.8,17.25,1000,36.3,27,112,9.78,0.135,10.3,1.39,22.7,0.436,0.65,0.785,C1
53.201629,-7.9314996,50.3,19.65,11.6,959,32.3,23.8,60.7,9.94,0.1085,8.25,1.09,22.1,0.335,0.66,1.005,C1
53.8494933,-7.6824402,88.6,36.4,35.1,244,35.1,43.1,81.2,5.2,0.1265,12.15,0.73,19.35,0.281,0.6,1.125,C1
53.725691,-7.8998778,66,23.3,23.9,1310,25.2,31.7,118,11.2,0.109,9.27,1.58,39.9,0.514,0.87,1.465,C1
53.5497243,-6.4522986,80.6,23.8,41,1115,45.7,48.5,112,17.2,0.1565,13.4,5.79,32.7,1.985,0.63,2.33,C1
53.6888996,-8.0766973,169.5,25,23.1,407,18,37.1,92.5,9,0.0935,7.1,0.43,31.3,0.327,0.6,1.42,C1
53.7793187,-7.8558054,75.5,22.5,15.3,636,16.9,28.9,131,9.88,0.1015,6.72,1,39.4,0.282,0.63,1.72,C1
53.6498276,-7.7802287,342,23.5,12.7,203,14.55,28.2,77.2,8.21,0.1195,4.41,0.31,21.9,0.516,0.75,1.67,C1
53.494044,-7.7170172,291,29.1,12.75,1800,30.1,35.4,101,6.53,0.1445,10.8,0.53,24.4,0.197,0.63,0.895,C1
53.8327582,-7.6186244,83.6,47.8,33,204,25.9,66,63.4,8.29,0.123,7.77,1.37,22.3,0.662,0.95,1.34,C1
53.2427011,-7.7108011,60.4,20.2,25.7,948,29.7,23.3,87.4,13.35,0.1205,9.1,1.24,23.8,0.488,0.56,0.888,C1
53.5527859,-7.892548,76.5,21.5,39.4,1240,31.1,32.8,103.5,10.3,0.0944,8.18,1.18,23.9,0.523,0.82,1.245,C1
53.4885411,-7.7788352,107.5,26,41.2,3310,73.2,39.9,154,16.3,0.175,17.35,1.94,28.4,0.842,0.72,1.365,C1
53.4429612,-7.5373876,70.4,24.2,17.9,1800,50.7,30.1,125,9.77,0.155,13,1.23,24.8,0.516,0.74,0.801,C1
53.7971624,-7.7157061,66.1,21.2,36.8,137.5,9.97,31.9,31.5,6.21,0.0881,3.18,0.38,21.3,0.239,0.91,0.992,C1
53.1156483,-7.7216612,54.4,18,8.77,668,17.35,24.4,60.5,6.75,0.0946,7.24,0.8,24.2,0.323,0.47,1.11,C1
53.183785,-7.718288,47.1,16.35,9.86,721,18.15,21,62.2,8.31,0.0904,7.13,0.91,24.9,0.39,0.47,0.707,C1
53.4898239,-7.1686426,55.3,21.2,21.8,1030,34.9,33.7,113,9.6,0.124,9.44,1.6,23.2,0.704,0.71,1.21,C1
53.2171297,-7.6327725,53.5,20.1,10.8,1110,31.7,26.6,73.1,11.65,0.1155,8.12,0.96,20.2,0.506,0.58,0.871,C1
53.1502614,-7.682801,78.8,15.8,13.55,1230,22,21.9,68.7,13,0.205,6.24,1,22.6,0.51,0.66,1.205,C1
53.4852236,-7.1962247,27.9,14.25,10.85,362,16.4,20.3,48.6,4.56,0.1305,4.26,0.52,17.25,0.324,0.45,0.863,C1
53.747679,-7.9292762,80.1,21.2,12.25,410,17,28.1,100.5,7.99,0.0973,6.26,1.08,36.3,0.268,0.85,1.505,C1
53.3298924,-8.2824433,21.6,18.2,8.23,186,16.75,22.5,49.7,4.66,0.106,3.37,0.39,14.65,0.222,0.42,1.275,C1
53.2756505,-7.7467194,270,8.92,17.6,1010,18.2,13.5,63.8,52.5,0.0601,3.76,1.74,12.3,0.398,0.39,3.39,C1
53.4927556,-7.7995447,88.6,19.95,23.2,2260,65.5,33.2,148,14.95,0.1165,13.65,1.85,27.7,0.751,0.73,1.115,C1
53.779669,-7.6417236,56.9,23.9,41.6,339,13.4,36.6,84.7,6.02,0.0947,4.58,1.29,19.55,0.498,0.99,1.155,C1
53.5467001,-7.8106337,110.5,23.3,22.1,378,29.2,27,74.3,6.68,0.115,6.67,0.79,28.1,0.351,0.55,1.205,C1
53.8162176,-7.6241949,113.5,42.8,62,333,29.4,50.5,53.2,11.9,0.1595,8.58,1.3,26.4,1.22,1.7,1.64,C1
53.2197944,-7.9020835,79.2,22.2,17.75,261,23.7,26.2,56.5,20.3,0.116,7.13,1.32,26.9,0.332,0.74,1.37,C1
53.7746864,-7.7131432,80,22.8,21.7,169,14.8,24.2,43,3.1,0.0622,4.28,0.39,17.65,0.166,0.79,0.661,C1
53.2077942,-7.8689158,47.2,18.15,9.07,675,22.4,20,63.1,7.02,0.0902,8.47,1.33,21.4,0.266,0.53,0.75,C1
53.7967529,-7.6170545,97.4,41.1,50.4,211,24,44.9,54.9,6.89,0.1135,7.52,0.86,26.1,0.683,1.34,1.81,C1
53.5754561,-8.0690506,38.7,11.3,13.4,691,12.95,18.7,55.3,5.34,0.0635,5.7,0.95,24.6,0.257,0.63,1.145,C1
53.1870872,-7.96361,48.1,16.3,18.75,899,32.7,23.9,62.8,9.28,0.0944,8.05,0.87,34.6,0.424,1.49,0.789,C1
53.3418395,-9.5717599,5.5,0.65,2.49,5.9,0.93,1.3,22.9,0.76,0.03,0.119,0.31,7.17,0.12,0.26,0.126,C1
53.2047456,-7.6559998,54.9,20.1,11.55,822,34.2,26.1,71.6,12.1,0.1085,9.16,1.12,21.5,0.594,0.72,1.25,C1
53.653998,-7.8072031,56.6,17.3,28.4,828,23,22.4,87.3,21.1,0.089,7.37,1.16,20.7,0.472,0.6,1.37,C1
53.8507479,-7.6584077,83.8,41.8,37.9,833,30.2,47,72,4.43,0.114,11.05,1.04,16.9,0.308,0.76,0.944,C1
53.8815689,-6.7450286,74.5,26.9,25.5,542,17.05,40.1,54.2,8.35,0.128,11.6,2.06,21,0.364,0.94,1.01,C1
53.8112273,-7.6526421,79.3,37.5,22.5,198,26.9,47.7,41.4,6.03,0.1065,7.17,0.57,18,0.402,0.73,1.085,C1
53.1643759,-7.7067832,41.5,12.4,9.92,648,17.2,18.2,53.9,6.14,0.0711,5.82,0.83,21.6,0.3,0.72,0.761,C1
53.7614662,-7.6507184,37.6,19,27.1,475,14.05,26.4,43.1,4.67,0.0683,4.89,1.13,16.4,0.295,0.6,1.445,C1
53.7808727,-7.6830806,65.7,27.8,15.05,594,19.7,35.6,53.6,5.44,0.0896,9.78,1.1,17.45,0.346,0.93,0.666,C1
53.6705897,-7.8110912,71.1,16.45,30.3,881,22.1,20.6,104,15.55,0.0797,6.96,1.59,24.5,0.407,1.14,1.41,C1
53.7030506,-7.7082259,37.7,26.2,15.4,569,25.5,40.1,84.8,9.15,0.092,8.38,1.61,22.5,0.405,0.64,1.27,C1
53.1672963,-7.8027564,42.4,15.85,10.7,749,25.2,21.8,67.4,10.65,0.0889,7.04,0.98,33.3,0.487,0.63,0.967,C1
53.4180892,-7.8863917,62.4,25.2,14.85,832,40.7,39.9,126.5,10.9,0.105,11.95,1.31,29.7,0.378,0.67,0.784,C1
53.7038738,-7.839484,66.2,24.7,13.75,443,27.4,32.7,74.8,9.37,0.085,8.19,1.05,20.8,0.445,0.55,0.925,C1
53.7416002,-7.6858772,35.9,15.15,11.05,151,16.8,29.1,28.5,3.72,0.0708,3.47,0.76,25.5,0.319,0.72,1.42,C1
53.6373647,-7.6542855,268,26.5,25.4,406,25.9,32.4,123.5,5.6,0.095,6.79,0.99,25.7,0.55,0.64,1.845,C1
53.8328982,-7.9532051,168.5,24.7,27.1,514,17.6,36.4,118.5,10.15,0.106,8.96,1.29,86.4,0.381,1.02,1.3,C1
53.1301046,-7.8373321,47.7,15.6,12.3,215,25.1,21.4,49,11.5,0.0724,5.47,0.88,19.3,0.317,0.38,0.977,C1
53.341904,-7.7541483,115,21.2,10.85,799,28,28.6,77.2,9.26,0.105,9.17,1.14,24.7,0.413,0.56,0.93,C1
53.5942183,-7.2527707,37.3,11.65,11.3,146.5,10.1,16.6,56.3,3.38,0.0875,2.03,0.76,20,0.233,0.55,1.935,C1
53.7439983,-7.415168,79.8,31.1,14.3,521,32,32.2,70.1,4.34,0.0719,9.03,1,12.65,0.236,0.59,0.958,C1
53.4851978,-8.9779546,55.7,28.2,13,589,34.4,36.7,80.5,6.4,0.109,7.33,0.88,23,0.344,0.6,1.21,C1
53.4052905,-7.8064671,76.3,26.6,15.8,1195,48.7,35.9,132,11.4,0.119,12.1,1.53,26.2,0.431,0.7,0.748,C1
53.7439854,-7.8365723,63.4,17.6,18.8,176,12.35,21.8,76.3,6.58,0.0779,3.93,0.53,33.1,0.317,1.4,1.595,C1
53.6868774,-7.7741326,96.4,21.3,11.9,288,22.9,25.1,59.8,11.8,0.0696,6,0.62,18.8,0.434,0.54,1.22,C1
53.5423054,-7.5370585,90.1,22.2,33.7,1700,38.2,28,152.5,12.55,0.121,9.85,1.38,27.2,0.532,0.8,1.085,C1
53.4744748,-7.7447826,80.3,28,19.25,1580,59.8,30.3,117.5,7.73,0.14,14.55,1.17,23,0.449,0.66,0.896,C1
53.4394978,-7.74108,130.5,31.5,23.8,1175,56.4,40,139,12.75,0.1425,16.1,1.7,30.8,0.681,0.74,1.17,C1
53.3732334,-6.9958174,87,42.6,19.85,1050,58.1,46.5,121.5,8.26,0.0883,14.9,1.38,27.4,0.635,0.67,0.989,C1
53.4858207,-9.0331658,48.9,28.1,20.1,342,34.9,41.1,64,8.47,0.1265,7.75,1.08,17.7,0.35,0.7,1.705,C1
53.7054826,-7.7780304,147.5,23.7,13.6,230,17.85,34.9,74,6.05,0.0823,5.06,0.73,18.6,0.424,0.5,1.4,C1
53.7428186,-7.7130727,41,12.95,16.3,110,6.78,24.3,44.1,2.7,0.052,1.965,0.42,20.7,0.197,0.6,0.712,C1
53.1116038,-7.8744953,36.1,11.55,10.35,816,15.65,16.2,43,8.02,0.0734,4.2,0.79,22.9,0.384,1.06,0.59,C1
53.4526972,-9.0713793,71,25.6,22.6,638,37.2,35.1,71.6,12.65,0.1415,8.13,0.75,20.8,0.452,0.65,1.395,C1
53.1999585,-8.1615067,51.9,17.3,12.2,971,29.8,24.8,60.4,9.3,0.109,8.67,1.26,15.55,0.4,0.68,1.04,C1
53.112534,-9.0040666,44.2,31.4,13.15,864,28.6,44.8,60.3,14.15,0.188,8.04,1.4,25.8,0.67,0.86,1.235,C1
53.7017421,-7.9300653,70.8,20.4,25.5,1015,24.7,28,101.5,9.44,0.0836,8.53,1.55,27,0.485,0.63,1.195,C1
53.3985004,-6.8420872,46.7,18.85,11.9,843,18.35,28.2,81.1,6.47,0.0754,7.91,1.6,19.9,0.477,0.48,0.797,C1
53.4765525,-7.7216368,101,22.5,22.2,3330,70.8,29.8,131,9.99,0.164,14.55,1.52,21.1,0.548,0.63,0.699,C1
53.5818031,-7.6479757,116,16.85,13,783,18.2,20.1,78.2,7.11,0.0832,7.66,1.79,19.9,0.424,0.64,0.848,C1
53.747519,-7.8599464,54.6,14.3,16.95,922,14.95,19.6,99.8,9.48,0.0812,7.34,1.45,25.3,0.363,1.15,1.225,C1
53.7064163,-7.9530289,110,16.05,12.25,260,12.15,23.9,46.6,6.76,0.0895,3.47,0.6,21.9,0.291,0.56,1.54,C1
53.5646808,-7.658124,327,3.29,4.19,45.5,3.5,9.6,21.6,7.25,0.0795,0.653,0.85,40,0.289,0.55,0.227,C1
53.6858106,-7.7358309,61.7,18.65,16.6,497,15.1,25.7,62.9,7.24,0.0786,4.88,1.05,23.1,0.508,0.84,1.07,C1
53.3982046,-8.9177192,47.6,22.5,29.6,504,20.8,33.3,55.2,6.73,0.0961,5.92,0.8,16.1,0.304,0.62,1.305,C1
53.1498848,-7.7736016,33.9,11.05,12.95,441,13.75,17.1,61.9,4.51,0.0836,3.78,0.63,13.8,0.238,0.41,0.694,C1
53.4099758,-6.9981248,63.9,27.1,19.85,970,43.8,34.1,101.5,7.69,0.0885,11.2,1.43,22.8,0.692,0.8,0.723,C1
53.1483094,-7.807671,42.8,12.6,9.68,290,14.8,20.4,37.3,22.4,0.0622,5.44,1.16,17.45,0.242,0.3,1.025,C1
53.5938242,-7.3717111,19.6,9.81,14.6,40.4,6,17.3,29.6,2.43,0.0555,1.27,0.39,15.9,0.214,0.74,1.23,C1
53.7608683,-7.7168462,72.6,25.3,12.8,222,18.3,33.3,55.4,4.25,0.0698,6.14,0.47,15.65,0.254,1.08,0.897,C1
53.6748967,-7.8379148,82.3,17.85,18.5,581,24.4,23.5,56.4,12.8,0.0773,7.4,1.05,17.25,0.493,0.4,3.03,C1
53.3263162,-7.8031783,55,18.7,15.1,294,34,20,64,10.4,0.0845,9.03,0.66,18.7,0.321,0.42,1.415,C1
53.4043235,-7.3482867,60.5,20.7,16.9,1155,32.6,29.7,113,8.82,0.135,10.1,1.56,22.4,0.503,0.71,1.575,C1
53.4575692,-7.2735999,44,21,19.2,1020,32,30.7,103.5,7.77,0.1195,9.95,1.69,19.6,0.685,0.74,1.075,C1
53.8819908,-6.7110887,92.1,30.4,35,954,34.7,46.8,101.5,11.75,0.1645,15.75,3.86,29,0.781,0.84,2.66,C1
53.6578737,-7.6472053,55.6,23.7,16.95,218,16.15,35,71.2,6.16,0.102,4.75,0.73,17.4,0.277,0.73,1.075,C1
53.2941875,-7.804286,49.2,19.15,16.75,889,34.8,25.3,90.9,9.28,0.0909,11.05,1.25,23.6,0.457,0.69,0.901,C1
53.6891076,-7.680441,40.3,23.5,21.7,208,21.4,32.3,69.1,7.18,0.102,5.51,0.86,20.2,0.358,0.68,0.963,C1
53.8470679,-6.7365496,64.6,31.5,27,965,27.1,55.7,97.5,8.99,0.132,15.15,3.92,23.2,0.539,0.76,1.355,C1
53.1459561,-8.9721303,63.1,34.7,16.6,1010,23.9,36.6,70.9,18.5,0.235,8.78,1.2,28,0.622,0.85,1.245,C1
53.4743501,-7.6783238,79.3,25,17.7,558,33.1,29.6,87,8.05,0.111,10.6,1.25,23,0.423,0.85,1.075,C1
53.4720464,-9.0321235,75.6,30.6,13.95,1130,37.5,47.8,115,6.56,0.1325,7.91,0.95,24.6,0.439,0.74,1.57,C1
53.6114002,-8.9308863,28.6,14.05,30.7,101.5,11.25,16.3,36.3,5.8,0.0702,2.4,0.55,13.45,0.228,0.55,1.545,C1
53.2800407,-7.8071992,63.2,19.2,16.65,252,27.8,24,75.8,7.11,0.0941,7.7,0.47,19.15,0.31,0.43,1.46,C1
53.4349934,-9.0076475,35.8,26.3,8.26,656,27.7,47.3,76.2,11.4,0.147,5.6,1.21,19.95,0.632,0.75,1.53,C1
53.3269215,-7.7519834,72,26.3,15.9,1075,42.2,26.7,132.5,15.35,0.139,12.7,2.86,30,0.507,0.69,0.788,C1
53.8451,-6.7086826,66.6,31.8,23.6,372,22.3,49.1,68.4,10.75,0.1445,11.95,2.38,21.6,0.51,0.83,1.66,C1
53.4409885,-7.6847309,231,25.3,25.3,1480,36.9,33.5,193,10.65,0.115,12.65,1.96,39.3,0.862,0.76,1.135,C1
53.8138463,-7.5914241,121.5,57.9,42.5,511,45.5,47.9,68.6,10.45,0.154,11.65,2.66,17.7,1.44,0.97,1.025,C1
53.5778932,-7.768797,57.6,15.6,10.6,1100,18.65,22.1,74.9,7.9,0.0695,6.84,1.23,18.15,0.439,0.5,0.735,C1
53.476207,-7.6485651,66.3,21.4,16.1,986,32,28.7,134.5,9.6,0.1065,10.8,1.7,21.5,0.497,0.6,0.748,C1
53.584087,-7.7086845,228,15.95,20.6,492,15.4,16.5,102,6.99,0.0797,4.76,0.62,26.6,0.35,0.7,1.125,C1
53.3080527,-7.751913,182,20.6,19.75,719,32.7,23.2,72.4,42.6,0.149,12.1,4.63,26.7,0.716,1.16,3.52,C1
53.3818444,-7.778157,198.5,25.1,18.15,1105,38.6,26.5,120,11.15,0.124,12.05,1.4,28.8,0.572,0.57,0.762,C1
53.4580962,-7.678221,54.7,18.45,13.6,691,18.5,27.7,82.8,6.17,0.0984,8.02,1.77,20.4,0.369,0.56,0.771,C1
53.8529936,-7.7448218,74.7,18.1,24.8,150,11.4,21.3,77.2,3.41,0.0567,6.53,0.51,26.8,0.202,0.53,0.855,C1
53.6666119,-7.6614135,96.8,29.7,19.3,128.5,28.8,40.9,56.9,4.83,0.1185,6.37,0.28,23,0.364,0.76,2.7,C1
53.580232,-7.7437676,230,8.24,9.18,355,14.55,9.4,47,4.39,0.0561,3.67,1.13,17.8,0.549,0.37,1.49,C1
53.2909026,-7.7363123,250,23.1,12.9,306,27.5,26.2,83,23.5,0.111,8.55,0.96,27.7,0.302,0.58,1.065,C1
53.4187647,-8.94513,64.7,32.3,19.4,789,41.5,43.4,86.1,8.51,0.133,10.15,0.97,23.6,0.488,0.82,1.08,C1
53.8375175,-7.5006,124,77.7,27.9,237,45.1,61.6,32.6,7.29,0.0827,9.56,0.49,16.35,0.276,0.92,1.475,C1
53.4024861,-7.7480858,103.5,31.8,14.05,1415,37,33.3,104,8.81,0.1305,12.7,1.45,24.9,0.373,0.72,0.823,C1
53.5126191,-7.7466031,90,27.1,21.7,1730,66,28.6,120,6.93,0.1645,15.95,1.01,23.1,0.454,0.63,0.76,C1
53.617041,-7.5257385,52.2,23.8,18.2,483,34.9,34.1,96,5.06,0.095,8.95,1.22,18.8,0.491,0.62,0.807,C1
53.6554689,-7.7157996,109,21,11.45,765,16,26.3,76.4,7.63,0.0866,6.99,1.05,30,0.415,0.68,0.844,C1
53.617293,-7.7352169,85.5,20.2,11.55,731,20.3,21.8,80.6,8.36,0.0874,8,0.98,22.8,0.465,0.58,0.979,C1
53.6173672,-7.5717323,58.9,26.2,14,510,27.4,38,84.7,4.88,0.0954,8.33,1.1,21.5,0.393,0.58,0.744,C1
53.9031269,-6.761788,87.2,34.9,17.05,437,26.2,46.1,61.3,6.98,0.1315,12.55,1.67,25.3,0.443,0.82,0.819,C1
53.6730914,-7.6144713,31.9,15.6,16.5,148.5,13.55,21.1,44.9,3.57,0.0693,3.11,0.7,13.25,0.257,0.48,0.783,C1
53.5411481,-7.5662581,68.7,25,17.15,1200,38.7,31.1,107,8.86,0.113,10.5,1.39,24.9,0.457,0.73,0.747,C1
53.543708,-7.6867277,269,14.4,14.5,291,19.05,21.9,48.4,4.44,0.0765,4.09,1.21,16.5,0.367,0.59,4.43,C1
53.5813409,-7.2553079,44.7,19.9,19.15,797,32.4,30.8,100.5,7.95,0.1055,8.52,1.59,20.9,0.69,0.61,1.145,C1
53.6348801,-7.5623182,39.4,17.35,12.25,468,13.5,25.7,73.1,3.48,0.074,5.22,1.27,14.75,0.254,0.56,0.825,C1
53.4167567,-7.3220775,57.8,29.9,22.5,1135,50.4,35.2,116.5,8.28,0.1755,11.9,1.72,21.5,0.591,1.1,1.08,C1
53.8599196,-6.6502408,73.8,31.7,35,602,47.4,46.9,119.5,10.05,0.1495,13.15,3.15,32.5,0.952,1.16,1.365,C1
53.5762468,-7.685264,155,31.1,21.4,1030,39.7,27.2,104.5,7.74,0.1325,12.85,1.21,26.4,0.419,0.83,0.837,C1
53.4180746,-6.8649588,61.4,22.1,26.7,1005,47.8,33.4,126,8.03,0.1,10.15,1.49,26.6,0.85,0.69,1.21,C1
53.5991189,-7.5308936,107.5,31.8,22.8,1035,43.8,44.7,182.5,10.65,0.122,12.2,1.27,38.2,0.589,0.85,0.75,C1
53.61489,-7.7215424,119.5,19.7,14.5,261,17.95,22.9,90.2,5.81,0.0846,5.18,0.8,27.5,0.33,0.56,0.916,C1
53.5475038,-7.7368903,82.2,18.8,16.1,1180,28.6,21.2,84.1,6.56,0.102,8.84,0.84,24.4,0.388,0.61,0.947,C1
53.4185242,-7.7161056,342,19.05,44,305,37.2,28.2,82.9,15.5,0.161,8.5,1.23,26.5,0.624,0.87,2.94,C1
53.5244414,-7.7725565,103.5,28.3,31.2,3160,94.9,33.2,148,9.47,0.207,17.6,1.1,31,0.642,1.01,0.935,C1
53.2591151,-7.8021388,75.5,17.5,25.7,900,29,25.4,91.3,11.1,0.0979,9.98,1.14,27.1,0.489,0.54,0.985,C1
53.5675153,-7.7034406,122,20.2,16,935,30,21.8,96.4,8.11,0.0907,8.35,1.07,24.2,0.472,0.64,0.815,C1
53.846472,-7.7097804,52.8,17.35,22.7,152,12.3,25.1,29.6,3.48,0.0665,4.09,0.53,18.7,0.21,0.59,0.815,C1
53.3138687,-7.7856517,68.1,23.6,23.8,1115,38.1,32.7,96.3,14,0.237,10.75,1.13,36.3,0.626,0.75,1.085,C1
53.6543766,-7.681672,286,17.35,19.05,424,15.75,22.8,163.5,7.22,0.0642,5.07,0.91,39.8,0.606,0.67,1.68,C1
53.6535758,-7.7448499,223,31.2,46.8,149,21.5,33.5,50.6,4.96,0.085,4.5,0.46,16.6,0.478,0.87,1.49,C1
53.60394,-7.751041,107.5,17.5,16.15,872,15.95,26.8,125,15.85,0.081,7.32,0.99,36.2,0.569,0.71,1.31,C1
53.5089345,-7.8033718,99.3,23.5,21.2,1440,47.7,41.2,131.5,11.4,0.1065,12.5,2.23,28.6,0.773,0.62,1.175,C1
53.6825847,-7.6190154,54,22.7,27.7,364,21,34.1,71.2,5.21,0.106,6.19,0.84,23.5,0.391,0.77,1.19,C1
