Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.6552506,-7.8401531,70.7,12.4,17.75,1105,20,20.2,59.4,8.76,0.0641,4.55,2,15.6,0.46,0.5,1.145,1
53.3468381,-7.832633,722,22,17.9,281,36.2,26.1,98.9,8.03,0.108,8.24,0.69,27.2,0.366,0.59,0.876,-1
53.2440171,-7.8641165,24.3,10.25,3.53,111,2.54,36.7,21.2,1.81,0.0248,0.502,0.48,13.35,0.199,0.28,0.973,1
53.6654999,-7.9815154,75.8,22.3,31.4,916,29.5,29.7,87.4,13.4,0.098,10.1,1.28,33.6,0.666,2.36,1.655,1
53.6178372,-7.8389501,10.3,0.81,2.69,9.7,1.21,1.9,24.7,2.43,0.1155,0.221,0.23,34,0.388,0.55,0.094,1
53.5393076,-7.8730348,75.6,23,23.6,1410,38.4,36.4,97.5,11.75,0.1015,10,1.42,39.2,0.726,1.71,1.555,1
53.2710455,-7.7129628,55.1,2.63,5.3,244,4.24,3.7,21.3,22.3,0.0558,0.719,1.52,15.35,0.309,0.48,2.36,1
53.4915503,-7.0817052,64.2,15.75,12.85,387,37.3,23.2,78.9,31.8,0.0657,5.95,4.01,15.55,0.405,0.35,1.185,1
53.3621123,-7.8602255,321,14.95,36,579,40.4,24.5,58.9,30.9,0.0839,11.7,1.97,21.3,0.677,0.42,22,-1
53.394986,-6.785028,259,22,57.6,480,48.7,53,112.5,16.6,0.138,7.97,11.95,32.9,1.465,0.73,35.2,-1
53.7090708,-7.6575741,40.5,19.45,12.6,104.5,27.5,19,72.9,2.71,0.0955,5.78,0.47,13.45,0.233,0.59,1.285,1
53.4011909,-7.888752,37.2,19.35,60.9,168,40.4,48.1,48.5,9.91,0.0969,2.47,0.67,37.4,1.275,0.61,14.35,-1
53.5643021,-7.924966,91,29.4,28.9,1265,42.4,38.3,97.3,13.4,0.118,11.5,1.07,25.1,0.482,1.12,1.135,1
53.3975868,-7.2903469,96.5,26.4,22.2,450,41,35.1,105.5,10.35,0.141,9.36,1.4,21.1,0.437,0.8,2.89,1
53.1793527,-7.2104225,58.4,0.76,2.85,32.6,1.99,1.3,17.1,2.65,0.0249,0.879,0.73,26.7,0.476,0.3,0.272,1
53.924786,-7.6250001,106.5,46.8,66.5,620,26.9,65.3,53.7,40.6,0.266,9.25,7.92,21.4,1.41,3.53,1.875,-1
53.1485962,-7.6653566,525,21,16.8,5190,28.4,23.7,64,15.1,0.1135,13.15,0.79,19.25,1.175,0.43,1.08,-1
53.6140036,-7.5056464,66.3,24.7,28.2,891,31.6,33.6,100.5,7.33,0.1235,9.61,1.51,65.4,0.492,1.01,1.175,1
53.745337,-7.8963904,18.7,1.02,5.05,17.4,1.83,2.6,28.4,1.62,0.0692,0.237,0.48,43.2,0.283,0.39,0.464,1
53.8163845,-7.9518117,171.5,3.22,35.9,89,4.76,4.2,32.5,3.68,0.0433,1.29,0.85,17.3,0.213,0.53,0.313,1
53.7948086,-7.9643405,375,20.4,165,217,18.95,27.2,73.4,14.9,0.197,6.08,0.87,66.9,0.581,1.13,2.44,-1
53.5653092,-7.9013903,19.6,3.28,3.23,34.5,2.06,7.8,14.7,1.13,0.047,0.354,0.29,48,0.375,0.35,1.495,1
53.2065584,-7.7165373,40.2,6.6,16.75,175,15.4,7.8,49.4,13.4,0.0407,4.63,1.91,10.35,0.235,0.22,2.84,1
53.7979493,-7.8609161,10.2,0.8,2.93,9.8,1.04,1.5,27.4,1.85,0.0848,0.219,0.18,62,0.33,0.45,0.084,1
53.3261382,-7.9208841,64.8,10.8,11.45,464,17.3,15.1,45.5,9.73,0.091,4.66,0.86,30.5,0.483,0.84,1.805,1
53.7622666,-7.6765947,157,35.6,24.8,1790,34.9,63.4,102.5,22.1,0.107,13,3.18,30.6,0.529,0.88,3.39,-1
53.1316454,-7.6868077,12.6,0.81,1.67,21.6,0.93,1.1,10.8,1.17,0.024,0.238,0.21,20.5,0.264,0.22,0.074,1
53.5795471,-7.6327612,11.3,0.97,2.57,9,1.42,2,35.8,3.76,0.147,0.349,0.24,67.6,2.45,0.74,0.092,1
53.8704831,-7.6572586,10.9,1.1,2.53,7.9,1.21,1.8,30.5,2.21,0.0807,0.288,0.22,21.7,0.303,0.45,0.06,1
53.7940896,-7.9250551,53.5,12.8,22.7,30.1,8.55,18,59.2,9.5,0.1125,2.35,0.56,65.7,0.524,1.91,1.435,1
53.7192817,-7.384686,11.7,1.18,3.74,10.1,1.52,3.2,35,3.33,0.1505,0.307,0.33,56.1,0.716,0.96,0.089,1
53.4048888,-7.9490492,82.4,5.88,20.8,351,17.8,7.7,42.4,4.55,0.0508,2.71,1.14,37,0.38,3.97,3.23,-1
53.5628804,-7.5301181,86.4,23.5,15.75,1405,34.2,31.1,172,11.35,0.1065,9.33,1.81,33.1,0.58,0.68,0.979,1
53.1137173,-7.7461349,239,31.4,23.6,278,36,38.1,73.4,11.05,0.153,10.2,0.49,37.6,1.12,0.58,1.72,1
53.4058198,-7.9253969,22.8,2.77,9.1,131,5.04,3.8,52.7,1.8,0.0486,0.985,0.56,23,0.321,0.84,0.722,1
53.438403,-7.8679196,94.1,6.01,12.75,270,16.15,11.3,53.8,26.1,0.0585,3.76,5.17,63.5,0.274,0.46,4.87,1
53.1623432,-7.8369409,67.2,18.05,31.1,1420,28.2,26.8,149.5,12.1,0.206,8.23,1.29,29.8,0.451,0.61,1.05,1
53.1630179,-7.025014,110,7.62,15.2,249,15.75,10.8,50.8,8.92,0.1215,3.6,1.65,22.3,0.392,0.53,1.845,1
53.6885501,-7.7047541,107.5,23.7,22.1,248,19.6,33.6,101.5,6.4,0.0877,5.7,0.63,37.9,0.6,1.11,1.715,1
53.8139529,-7.6762572,16.2,3.79,7.77,69.4,2.59,5.8,19.2,2.46,0.0658,1.1,0.6,14.95,0.22,0.5,0.339,1
53.6692636,-7.6781556,184,17.55,41.3,975,43.6,27.9,179,12.2,0.1675,14.8,2.09,25.8,1.285,0.73,1.27,-1
53.6467513,-7.9557269,147.5,23.7,20.4,375,27.8,34,49.6,32,0.1045,6.93,1.42,27.4,0.478,0.69,4.39,1
53.7296903,-7.412397,54.2,3.34,41.6,102,3.11,4.6,36.2,3.15,0.0314,0.596,2.26,15.9,0.234,0.41,0.285,1
53.3829983,-7.8060875,112,34.9,10.75,191.5,25.8,45.9,78.1,5.48,0.11,7.77,0.73,23.2,0.185,0.65,1.46,1
53.1994347,-7.8016511,12.8,1.12,3.94,9.9,1.42,2.2,27.5,2.67,0.118,0.333,0.39,30.2,0.541,0.71,0.199,1
53.759998,-7.3860919,231,29.3,40.4,572,32.6,35.3,46.7,25.2,0.0965,6.21,3.06,21,0.525,0.81,19.25,-1
53.5243199,-7.1079409,104,22.2,19.1,1335,34.4,27.3,130.5,10.95,0.157,11.2,1.5,49.4,1.3,0.59,0.883,1
53.4711999,-7.7690469,137.5,24.2,12.5,472,35.4,29.9,87.9,12.45,0.1085,9.35,1.14,34,0.289,0.57,1.505,1
53.4181222,-7.7716212,191.5,26.1,12.7,265,26.7,29.9,103.5,17.1,0.1165,9.43,1.69,46.8,0.57,0.77,2.11,1
53.14999,-7.8591531,73.4,7.73,10.15,416,13.95,12.8,40.8,16.2,0.0476,3.75,3.73,13.2,0.319,0.31,3.03,1
53.6196892,-7.8869374,11.8,0.95,3.06,9.8,1.2,1.8,23.1,1.72,0.0886,0.268,0.25,24.4,0.317,0.51,0.093,1
53.6751925,-7.7168621,345,10.6,16.95,213,11.05,13.1,77.5,37.8,0.0997,3.8,1.83,30.1,0.715,0.55,4.75,1
53.1610356,-7.0808096,330,19.4,54.8,498,27.3,28.1,50.5,13.7,0.149,5.28,0.86,25.6,1.335,0.7,33.8,-1
53.366749,-7.7107721,141.5,17.8,14.1,235,24.4,25.5,68.9,16.2,0.0898,6.18,2.25,20.3,0.465,0.59,1.905,1
53.5472509,-7.7128754,575,11.5,18.6,482,15.3,12,56.7,8.97,0.0865,4.25,2.15,19.85,0.27,0.7,1.015,1
53.5493291,-7.6529676,15.6,1.08,3.73,14.3,1.36,2.4,38.4,2.93,0.145,0.284,0.27,42.3,0.574,0.87,0.098,1
53.4581992,-7.7077867,86.2,20.1,13.05,135.5,18.05,25.7,87.8,7.43,0.0969,5.06,0.92,17.9,0.189,0.57,2.08,1
53.6324107,-7.6234286,226,22.7,44.5,1445,57.5,32.8,130.5,14.2,0.1425,16,5.49,28.6,0.856,1.54,8.98,-1
53.5839429,-7.5639172,128,24.2,15.6,454,22.8,25.7,107.5,11.6,0.107,7.89,1.58,31.5,0.436,1.21,1.16,1
53.8149266,-7.7445372,71.5,26.3,25.6,1205,17.8,30.7,60.7,5.41,0.127,7.84,1.23,18.15,0.292,0.95,0.687,1
53.3621926,-7.7500811,130,2.38,3.42,44.2,4.31,2.4,18.9,1.3,0.0246,1.19,0.75,7.92,0.134,0.18,0.112,1
53.6178585,-7.5940766,7.9,0.79,2.47,14.1,1.17,1.4,12,2.49,0.165,0.236,0.24,649,8.08,0.36,0.272,-1
53.2884243,-7.7672313,9.8,0.79,1.74,8,1.2,1.6,16.2,1.15,0.0417,0.331,0.2,11.35,0.152,0.21,0.114,1
53.3790393,-7.7139794,41.5,1.93,5.37,12.1,3.13,2.7,18.2,1.29,0.0437,0.798,0.51,16.6,0.25,0.38,0.256,1
53.4161321,-8.8840849,151,36.8,11.35,1500,44.5,59.7,38.2,14.3,0.1225,11.95,0.62,23.1,0.291,0.56,1.285,-1
53.4016725,-7.7678305,114,28.7,20.5,1680,56.5,53.9,148.5,12.45,0.133,15.35,1.51,27.5,0.62,3.7,1.08,-1
53.5664543,-7.7376782,76.5,9.95,5.76,118.5,9.62,14.3,33.8,4.89,0.0469,2.29,0.7,14.5,0.248,0.33,0.594,1
53.5437967,-7.5938208,112,31.1,70,1070,39.5,35.2,115,7.75,0.1325,11.65,1.36,46.7,0.428,1.09,1.545,1
53.3254793,-7.6529576,15,1.22,5.91,12.9,1.82,2.8,26.1,3.41,0.1355,0.36,0.3,91.4,0.541,0.81,0.132,1
53.7205494,-7.5602469,11.8,0.91,3.43,13.4,1.42,2.4,26.5,2.14,0.108,0.26,0.23,31.5,0.583,0.82,0.069,1
53.351861,-7.7183062,19.1,1.12,2.61,8.2,1.26,2.4,17.3,2.32,0.0759,0.267,0.23,25.1,0.332,0.43,0.118,1
53.3256986,-9.3589851,11.2,0.99,12.95,6.8,2.25,2.4,14.2,1.3,0.0944,0.175,0.32,19.9,0.342,0.67,0.282,1
53.3101067,-7.685667,183.5,27.7,21.1,253,40.8,33.2,76.6,8.37,0.1245,8.4,0.48,27.4,0.404,0.58,1.375,1
53.3101895,-7.6186218,67.3,11.25,7.79,113,12.05,15.8,46,5.6,0.131,2.87,0.59,13.65,0.178,0.39,0.681,1
53.5828933,-7.374108,23,9.88,25.8,186.5,10.25,17.3,63.2,3.57,0.0875,3.58,0.49,22.8,0.239,0.84,1.22,1
53.4177912,-7.6888129,258,26.6,21.3,1500,24.6,33.6,76.4,31.6,0.0968,4.64,1.52,17.85,0.842,0.56,11.15,1
53.7615837,-7.5277944,53.6,28.6,25.9,1225,43.7,39.1,123.5,9.27,0.133,10.6,2.21,18.75,0.703,0.64,1.475,1
53.7969544,-7.5655173,61.1,32.9,24.4,333,28.3,32.8,85.8,7.49,0.0937,6.6,0.87,17.45,0.355,1.64,2.62,1
53.4153744,-6.9326349,28.6,2.47,10.3,72,4.42,2.9,27.4,1.24,0.0433,1.4,0.94,15.15,0.284,0.47,1.585,1
53.3827999,-7.6907516,79.1,14.45,18,355,39.2,24.4,103,8.89,0.0696,9.42,0.93,17.75,0.521,0.45,1.465,1
53.3473876,-7.7833663,1555,8.28,20.7,526,17.35,14.3,78.7,23.7,0.0678,5.41,2.08,20,0.426,1.21,2.06,-1
53.5287784,-7.202261,52.9,14.5,20.2,1975,41.1,24.1,159,9.86,0.1055,21.4,1.67,35.5,0.689,1.34,0.901,-1
53.6917494,-7.5329366,7.6,0.56,1.55,11.2,0.91,1.1,18.6,1.84,0.0771,0.173,0.25,409,4.93,0.35,0.054,-1
53.7413494,-7.5962053,48.2,16.75,26.9,339,30.5,25.7,74.4,3.97,0.0723,6.68,3.01,13.6,0.653,0.54,4.92,1
53.3129784,-7.7164922,318,2.01,3.33,9580,7.76,3.1,8.1,3.74,0.0373,1.34,0.86,8.58,0.354,0.27,4.13,-1
53.6154137,-7.403122,47.3,22.2,30.5,426,46.9,45,145.5,14.2,0.1495,8.4,2.95,15.45,0.622,0.61,11.6,-1
53.692647,-7.3432789,30.4,14.65,21.1,83.9,10.45,16.5,35.6,3.78,0.0722,2.06,0.56,20.4,0.287,0.9,1.115,1
53.6675875,-7.3268606,56.1,18.95,20.2,292,32.3,34.7,94.2,5.65,0.0797,3.7,1.78,38.6,0.686,1.5,109,-1
53.5613828,-8.3758092,99.2,16.65,54,1015,17.15,25.7,98.9,42,0.101,18,1,175.5,0.245,0.81,2.09,-1
53.4538511,-7.5969233,115,32.9,17.65,361,34.1,45.1,132.5,12.1,0.191,8.62,0.67,31.7,0.294,1.12,2.18,1
53.5008418,-7.0818208,30.6,10.75,12.7,284,16.55,20.8,56.3,5.7,0.1545,3.52,1.74,14.45,0.425,0.55,0.762,1
53.5638681,-7.5606378,69.3,18.75,20.6,492,37.2,31.5,78.9,14.2,0.093,8.03,1.17,21.7,0.712,0.56,3.36,1
53.4867109,-7.5043572,51.2,20.9,11.8,972,23.5,27.8,88.4,7.46,0.112,9.49,1.34,19.25,0.299,0.67,0.896,1
53.6704576,-7.2932713,34.1,17,20.2,744,22.6,27.1,79.2,5.39,0.0824,8.82,1.48,38,0.489,0.86,2.3,1
53.4172011,-7.6214542,881,12.9,25.7,314,24.2,24.4,106.5,13.1,0.0602,5.92,2.1,16.95,0.594,0.63,3.98,-1
53.7037744,-7.9863133,11.2,0.85,2.65,7.9,1.11,1.6,24.4,1.71,0.0701,0.229,0.22,20.1,0.336,0.45,0.087,1
53.2379069,-7.5089904,46.2,8.21,15.15,182,16.5,11.1,61,14.1,0.0788,4.26,1.83,12.55,0.346,0.4,0.457,1
53.4339829,-7.2929753,45.3,20.7,22.2,778,24.8,32.7,93.1,6.7,0.0956,7.31,1.44,23.6,0.443,1.07,1.025,1
53.5427547,-9.1703014,67.8,37.7,12.2,1185,32.5,66.5,73.8,8.8,0.1305,7.9,1.07,22.2,0.433,0.83,1.46,1
53.4587158,-7.6285819,99.9,29.2,35.5,918,40.7,34.5,128,8.61,0.1295,11.95,1.21,30.4,0.397,1.44,0.942,1
53.5541273,-7.3816547,28.8,13.45,9.14,28,18.8,18.1,26.2,5.49,0.1455,3.48,0.55,118,0.568,1.14,1.295,1
53.4202462,-7.5965045,152.5,16.6,32,490,37.3,31.1,73.3,10.95,0.1245,7.61,1.78,19.95,1.22,0.62,10.3,1
53.4923913,-7.5431622,41.6,11.55,10.75,438,24.5,8.9,36.1,3.86,0.054,3.51,0.34,9.66,0.274,1.56,0.391,1
53.2591529,-7.4743429,80,20.7,14.05,408,25.4,22.4,75,9.37,0.1455,6.7,0.62,33.7,0.31,1.06,0.855,1
53.6121724,-7.3805948,42.7,20.5,16.75,704,24.3,31.9,86.2,7.16,0.1165,7.77,1.61,16.8,1.01,0.76,1.3,1
53.1085734,-7.4459148,306,23.5,9.86,940,20,26.3,44.9,9.17,0.1585,9.34,0.38,16.3,0.607,0.59,0.859,1
53.5454462,-7.0786527,90.4,21.3,19.7,463,32.7,28.8,114,10.55,0.136,7.01,1.2,40.6,0.551,0.75,1.135,1
53.1683226,-7.5995911,197,5.63,8.01,171.5,9.68,8,28.7,46.3,0.0543,1.97,2.42,12,0.343,0.29,1.285,-1
53.1127381,-7.5082381,15.6,0.98,4.99,10.6,1.63,2.5,40.1,6.1,0.401,0.275,0.33,56.8,1.17,1.86,0.092,-1
53.6917496,-6.242044,56.1,16.8,17.05,522,22.7,28.9,59,9.62,0.0857,5.9,1.68,17.15,0.631,0.9,0.858,1
53.663756,-7.4168401,46.1,14.2,41.1,251,21,29.6,49.6,4.51,0.113,3.92,1.08,23.2,0.724,2.54,2.19,1
53.7623286,-7.2296506,150,42.7,31.2,4860,75,52.2,232,15.35,0.132,19.65,2.02,30.6,0.922,0.89,2.08,-1
53.6485306,-7.4325051,11.8,1.2,4.54,8.1,1.53,2.7,26.4,2.47,0.1285,0.306,0.28,104.5,1.995,0.83,0.131,1
53.8283035,-7.6739595,77.5,48.7,86.5,1355,32.6,34.6,50.7,146,0.1535,13.2,4.01,27.6,0.69,0.69,1.035,-1
53.2744247,-7.4716222,170.5,9.68,14.5,612,38.1,14.7,53.2,68.2,0.0842,11.75,5.8,23.8,0.512,0.67,7.58,-1
53.1160745,-7.6278253,38.3,4.5,2.07,262,2.61,6.3,11.5,2.25,0.0632,1.26,0.22,12.45,0.849,0.37,0.235,1
53.4713024,-7.443307,55.8,27.6,10.85,351,28,38.2,97.3,7.28,0.119,6.55,1.35,59,0.441,0.8,0.952,1
53.3676491,-7.3454968,264,3.12,6.99,668,5.25,3.6,38.4,65.1,0.0902,3.99,7.13,30.6,0.304,0.97,0.407,-1
53.4541271,-7.4738935,27.2,15.7,10.25,109.5,17.05,30.2,50.4,5.67,0.0729,3.27,1.23,15.6,0.235,0.42,1.835,1
53.4541611,-7.4437271,52.2,9.65,10.15,401,18.9,12.2,58.2,4.57,0.0697,4.84,0.9,17.55,0.388,0.43,0.701,1
53.4177435,-7.3830797,81.7,17.15,9.69,426,32,24.6,75.5,16.35,0.082,6.77,1.49,13.75,0.399,0.46,0.703,1
53.4402011,-7.4781437,71,17.9,18.2,516,33.4,30.1,96.3,8.94,0.1165,7.07,1.03,41.8,0.504,0.97,2.72,1
53.1138295,-7.5315372,32.6,0.95,2.97,40.4,1.66,1.8,15.6,1.94,0.1335,0.467,0.37,26,0.442,0.72,0.094,1
53.1705729,-8.4955746,56.8,23.8,11.9,147.5,26.9,34.9,155,8.24,0.1125,5.84,0.42,22.2,0.396,0.62,0.732,1
53.4148754,-7.4057552,187.5,24.8,18.85,324,29.2,38.3,91.2,18.2,0.129,6.35,1.59,22.7,0.475,0.82,2.89,1
53.6087343,-7.0818828,72.9,23.6,38.5,674,71.6,60.9,118,52.2,0.136,13.2,10.5,48.7,1.26,1.62,6.2,-1
53.1695845,-8.8274508,35.8,24.8,6.52,1285,24.7,34.9,65.9,9.52,0.707,5.41,1.13,30.4,0.501,0.77,0.646,-1
53.3989808,-7.4166655,347,3.98,9.7,438,9.7,6.6,35.4,20.3,0.0817,2.45,3.39,29.8,0.382,0.71,1.015,-1
53.3634992,-7.3295179,667,3.51,8.56,12300,16.75,4.9,53.5,51.4,0.087,11.45,5.85,19.7,0.438,1.13,1.99,-1
53.1121632,-7.5759814,17.2,0.97,3.51,10.3,1.7,1.9,32,4.2,0.274,0.257,0.28,48.7,0.647,1.17,0.11,1
53.5259014,-7.2265917,67.9,18.4,15,1040,23.2,32,80,8.71,0.1335,5.23,2.89,24.1,0.692,0.74,2.15,1
53.5807451,-7.1102706,50.3,19.8,7.7,321,20.9,32.3,93,4.42,0.0993,5.36,0.76,19.35,0.238,0.56,0.948,1
53.6519347,-7.2596746,30.2,15.25,27.9,296,17.7,31.9,87.4,6.32,0.0784,5,1.37,24.3,0.439,0.66,3.86,1
53.2547591,-7.4446258,14.8,1.88,6.37,22.6,1.78,2.7,14.8,0.99,0.0412,0.409,0.33,18.5,0.215,0.27,0.558,1
53.6138429,-7.1673249,64.9,14.1,20.9,241,22.6,27.6,59.9,25.7,0.0981,2.15,6.56,27.2,0.619,0.58,5.51,1
53.1506941,-8.6157407,45.9,8.57,26.9,441,3.84,15.8,22.5,5.88,0.0825,2.24,0.61,9.74,0.199,0.38,0.751,1
53.5403598,-7.2366151,21,5.42,9,164,5.63,7.9,38.3,2.52,0.088,1.285,0.78,31.8,0.227,0.65,1.135,1
53.6146172,-7.1991317,63.1,16.7,25,869,38.8,29.3,101.5,9.26,0.203,10.8,2.31,21.3,0.754,1.27,3.14,1
53.1676963,-7.2114441,86.4,12.7,12.4,441,20.6,22.1,46.2,12.25,0.0944,4.4,0.63,42.1,0.679,3.6,0.895,1
53.776674,-7.1686991,120.5,38.6,22.8,271,37.5,50.1,84.1,10.25,0.186,9.75,0.76,55.7,0.42,3.08,1.25,-1
53.6316015,-8.7353931,31.1,20.3,19.05,559,32.8,28.4,70.3,9.11,0.109,7.9,1.63,14.2,0.312,0.65,1.39,1
53.7575785,-7.1327646,459,22.7,29.6,509,31.5,24.6,163.5,11.85,0.13,7.72,2.02,35.1,1.365,0.73,4.43,-1
53.7412993,-7.1645178,171,36.3,20.6,1630,44.8,46.8,117,26,0.138,10.35,1.86,28.2,0.506,0.88,1.105,1
53.5483836,-8.5670186,23.4,17.75,30.7,368,38.1,25.3,36.6,12,0.0508,3.69,0.62,13.55,0.75,0.24,2.16,1
53.5957703,-7.1982952,32.4,5.09,13.75,328,32.6,7.1,61,3.03,0.0942,2.19,2.25,29.3,0.667,0.5,4.08,1
53.7578792,-7.348947,7.8,2.61,2.23,19.4,4.24,2.5,16,0.85,0.0182,0.916,0.17,4.9,0.141,0.34,0.371,1
53.7018282,-7.2865679,58.7,34,18,993,34,89.7,143.5,8.78,0.0976,9.49,1.75,25.1,0.576,1.06,3.4,-1
53.2918663,-7.4087693,201,20.6,17.15,1370,34.6,24.1,95.3,13.8,0.11,9.06,1.08,23.8,0.43,0.84,1.075,1
53.5761181,-7.0417083,10.5,0.91,3.63,8.1,1.38,2.1,29,2.78,0.1485,0.265,0.24,34.4,0.679,0.89,0.076,1
53.5606826,-7.1690942,63.5,14.1,35.5,457,34.5,18.8,127.5,6.44,0.1025,6.21,0.68,26.3,0.678,0.39,1.74,1
53.4271529,-6.7831626,162,30.6,28.8,589,45.9,40,127.5,11.1,0.115,10.1,1.86,39,0.627,2.97,1.88,-1
53.1301806,-7.2360647,51.2,15.25,7.96,710,18.95,19.3,58.6,6.05,0.0734,6.13,0.83,41.8,0.361,0.45,0.792,1
53.2003031,-7.2645813,172,12.2,12.25,2670,34,15.9,39.2,9.96,0.0865,9.29,2.18,14.9,0.461,0.52,2.46,1
53.2922044,-7.3033576,99.5,6.51,17.4,391,16.7,9,42.5,15.5,0.1155,4.45,2.02,48.5,0.505,5.76,0.991,-1
53.4862943,-7.1409175,27.8,3.79,16.15,110,6.21,7.1,40.6,1.56,0.045,1.155,1.36,12.45,0.301,0.41,3,1
53.3680183,-7.2325505,31.9,1.28,4.03,65.8,2.43,2.8,23.5,3.67,0.135,0.535,0.72,36.4,0.676,0.88,0.317,1
53.5281579,-7.1705154,47.8,20,17.15,1170,31.1,32.2,101.5,7.76,0.115,12.7,1.73,22.6,0.577,0.77,2.02,1
53.6328624,-7.1775017,80.8,7.12,20.8,812,24.3,15.8,68.8,5.66,0.0997,4.47,2.56,40.5,0.838,1.25,35.9,-1
53.1523026,-7.3300042,12.4,0.5,0.93,27.3,0.61,0.5,4.6,0.41,0.0097,0.155,0.1,2.73,0.06,0.07,0.044,-1
53.1288494,-7.3203003,1535,24.6,13.1,3670,19,31.8,39.1,10.6,0.124,8.37,1.23,21.6,1.035,0.75,4.01,-1
53.5412748,-7.1410862,163.5,27.6,15.15,991,28.1,24.9,100,10.3,0.162,9.14,1.22,57.4,1.015,0.54,9.06,1
53.7066997,-7.1024955,179,6.11,14.7,444,25.6,8.5,48.9,7.52,0.0676,4.33,2.69,14.75,0.666,0.24,1.975,1
53.3818202,-7.3846213,90.5,21.2,25.4,1025,49.1,25.1,130.5,10.95,0.127,10.3,1.57,41.6,0.641,2.16,0.757,1
53.8459778,-6.9212043,289,24,56,202,21.2,26.6,41.5,4.27,0.128,6.5,0.48,23.5,0.635,1.29,1.455,1
53.4120843,-7.1947929,68.3,10.15,19.95,641,24.9,14.1,97.4,6.35,0.0733,4.92,1.66,15.7,0.455,0.45,2.74,1
53.4663389,-7.113931,183,8.6,26.4,439,17.45,21.6,65.5,9.77,0.1805,2.45,4.5,27.7,0.765,2.66,3.15,-1
53.3242294,-7.3959258,18.1,4.33,3.26,25.1,1.96,2.1,22.6,2.91,0.1175,0.335,0.38,70.4,0.852,0.72,0.168,1
53.7770964,-6.8297897,109.5,29.4,17.3,1480,33,30.8,97.2,16.1,0.1165,10.7,1.2,25.9,0.792,0.73,1.47,1
53.4576886,-7.2035498,449,3.27,8.88,5360,9.35,5.2,23.6,10.1,0.0639,1.905,17.25,14.65,0.748,0.52,9.98,-1
53.7704027,-6.7944403,95,29.6,38,1345,50.7,38.4,160,15.35,0.1395,11.25,1.59,101.5,0.933,1.45,1.475,-1
53.4512642,-7.2309596,52.6,13.95,20.2,337,36.5,21.4,75.3,12.75,0.104,5.65,1.33,21.9,0.707,7.77,1.17,-1
53.6497938,-8.7415317,60.5,14.65,15.2,1930,29.9,24.3,91.6,13.85,0.0905,8.97,0.87,22.8,0.439,0.5,1.105,1
53.3297404,-8.5324475,22.1,15.85,21.3,159,19.35,45.4,49.3,15.15,0.1185,3.43,1.52,17.95,0.432,0.71,7.91,1
53.5089887,-7.2015476,112.5,11.45,15.9,417,20.8,20.6,29.4,63.3,0.0711,2.17,5.14,25,0.506,0.41,12.85,-1
53.6206019,-9.3009439,53.9,13.05,24.6,646,14.8,19.4,44.1,7.6,0.0992,7.46,0.63,16.6,0.247,0.71,1.22,1
53.4157059,-7.2836985,98.2,22.5,33.8,623,36.6,31.3,141,31.8,0.135,8.76,5.09,20.2,0.712,0.57,13.3,-1
53.1265043,-8.6071492,263,5.33,10.85,7670,6.39,10,62.4,90.1,0.201,6.66,0.64,41.1,0.509,1.19,0.437,-1
53.5043047,-7.2669983,15.5,1.35,5.24,9.4,4.59,2.5,18.3,2.11,0.0591,0.545,0.89,31.6,0.533,0.51,1.17,1
53.7899442,-6.8334074,124,32.8,30.9,1930,45.8,33.8,134.5,12.55,0.1355,11.35,0.81,22.7,0.617,0.9,1.205,-1
53.5224862,-7.0852426,117.5,23,20.6,1745,39.9,36.1,145,13.3,0.1445,11,1.73,75.1,0.726,0.81,0.995,1
53.5428945,-6.9655264,79.8,28.9,23.2,465,37.9,44.3,116,6.81,0.165,8.12,1.54,19.7,0.439,1.15,1.44,1
53.1635878,-8.1731516,43.5,20.9,62.3,233,46.5,41.3,55.8,4.85,0.166,4.16,0.54,23.4,0.977,0.46,8.69,-1
53.4735278,-7.0913113,49.8,12.8,13,118.5,12.85,19.6,48.2,14.35,0.064,2.04,1.61,17.25,0.258,0.54,1.315,1
53.5585133,-7.070899,29.9,0.52,1.8,79,0.78,0.9,7.9,1.08,0.0236,0.254,0.13,5.6,0.15,0.18,0.032,1
53.1347167,-8.7648344,39.6,19.45,13.4,387,21.1,29.6,64.2,6.47,0.117,6.71,0.91,18.4,0.232,0.76,1.435,1
53.512316,-7.1164084,66.5,20.9,9.89,246,16.5,46,65.8,5.36,0.1055,3.68,0.63,31,0.373,1.04,0.835,1
53.5441129,-6.930408,55.6,23.6,19.95,2820,37,43.3,77.3,17.45,0.0747,7.01,3.52,16.5,0.688,0.39,3.97,1
53.5907038,-7.013349,16.2,2.01,9.68,23.2,3.37,3.7,41.8,1.73,0.1215,0.646,0.82,17.4,0.265,0.5,0.361,1
53.5968541,-6.9912745,58.4,26.3,32.9,337,45.9,41.5,86.9,8.06,0.1235,8.71,1.04,20.7,0.913,0.49,1.115,1
53.810627,-6.7435671,92.2,75.7,44.7,995,102,94.4,89.2,6.12,0.115,21.8,1.9,19.55,0.347,0.81,1.285,-1
53.6021488,-8.745652,22.1,7.64,22.9,146.5,36.6,10.6,45,6.07,0.0821,5.71,0.94,12.1,0.476,0.39,2.96,1
