Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.5829587,-8.5551755,8.6,0.68,2.88,8.2,1.12,1.7,34.6,1.49,0.0663,0.184,0.22,17,0.276,0.36,0.087,C2
53.3447507,-8.4892129,13.2,1.67,6.63,135.5,4.91,3.4,13.5,3.08,0.0708,1.115,1.17,18.75,0.232,0.39,0.784,C2
53.7779751,-8.4721028,27.6,3.01,9.74,121.5,6.89,4.8,39,3.25,0.0603,1.88,1.02,20.5,0.233,0.67,0.904,C2
53.5852082,-8.618638,6.8,0.74,15.85,5.7,1.24,1.8,16.8,1.51,0.0529,0.201,0.29,18.5,0.327,0.39,0.141,C2
53.7570598,-8.5114387,34.8,6.5,6.94,77.9,3.95,11.9,10.4,5.05,0.0579,1.21,0.34,14.45,0.136,0.5,0.585,C2
53.3998025,-8.6172098,12.7,0.93,2.41,38.5,1.42,1.7,13.4,3.29,0.0205,0.269,0.45,6.06,0.112,0.22,0.28,C2
53.3669249,-8.6104553,3.9,0.64,2,6.2,1.6,1.1,6.6,0.81,0.0201,0.238,0.31,5.99,0.104,0.2,0.093,C2
53.6923644,-8.535617,23.1,5.41,5.67,142,5.92,8.4,16.3,2.83,0.0472,1.795,0.29,8.68,0.149,0.33,0.987,C2
53.6341034,-8.5846292,7.9,0.74,2.42,14.5,1.09,1.7,26.4,2.4,0.0916,0.196,0.21,25.3,0.308,0.46,0.112,C2
53.4922484,-8.5292517,14.8,5.45,4.27,40.4,6.9,10.7,17.7,4.8,0.0379,1.43,0.56,9.36,0.115,0.24,0.597,C2
53.7995555,-8.4487306,9.2,0.73,2.91,7.3,1.1,1.4,13.1,1.12,0.0436,0.294,0.29,11.4,0.222,0.37,0.043,C2
53.6344262,-8.4727978,9.9,0.94,3.26,7.6,1.41,1.8,31.6,2.49,0.1095,0.265,0.23,30.4,0.403,0.57,0.085,C2
53.8170255,-8.4687456,6.9,0.67,2.21,3.2,0.92,1.2,16.5,1.26,0.0437,0.206,0.17,10.95,0.375,0.24,0.056,C2
53.5468357,-8.6700647,10.9,1.13,3.63,9.6,1.59,2.4,16.5,2.83,0.1245,0.285,0.31,31.9,0.439,0.71,0.125,C2
53.560863,-8.6162004,9.3,0.98,3.46,9.6,1.45,2.3,35.3,2.46,0.126,0.232,0.29,25.5,0.468,0.72,0.097,C2
53.8858257,-8.3830595,24.8,14.75,10.7,379,16.75,23.7,44.1,6.55,0.112,5.37,1.26,16.2,0.248,0.69,0.764,C2
53.9021867,-8.5023913,9.7,0.94,3.21,9.5,1.46,2.4,24.1,2.57,0.1155,0.266,0.29,33.2,0.454,0.72,0.087,C2
53.1127239,-8.5210878,35.6,1.29,3.89,4.5,2.51,2.2,17.1,2.22,0.108,1.145,0.33,37.4,0.285,0.54,0.107,C2
53.3992767,-8.5597889,6.5,0.78,2.37,7,1.02,1.3,22.1,1.68,0.0661,0.19,0.2,17.5,0.244,0.36,0.073,C2
53.7089911,-8.5263177,8.3,0.73,3.03,6.3,1.33,1.4,10.9,0.87,0.0343,0.214,0.54,12,0.207,0.32,0.059,C2
53.5257264,-8.5887909,7.6,0.69,2.35,5.6,0.99,1.5,24.1,2.03,0.0926,0.202,0.17,34.4,0.317,0.36,0.065,C2
53.5241392,-8.5325289,10.8,0.97,5.65,9.4,2.26,2.6,14.7,1.94,0.0676,0.623,0.44,21.3,0.267,0.39,0.159,C2
53.9050534,-8.3769365,7.7,0.74,3.51,7.7,1.03,1.7,26.3,1.96,0.0977,0.186,0.2,32.1,0.381,0.56,0.064,C2
53.8693756,-8.3858281,5.1,0.49,1.72,4.8,0.64,1.5,19.9,0.54,0.0162,0.107,0.15,6.61,0.129,0.24,0.05,C2
53.8862009,-8.4922084,59.7,16.55,11.15,175,17.45,26.5,40.6,7.09,0.0814,5.66,0.56,14.35,0.226,0.88,1.01,C2
53.4181419,-8.4594476,8.2,2.54,9.13,9.8,8.9,3.8,25.1,4.09,0.0637,1.145,1.44,19.25,0.416,0.55,10.35,C2
53.8505516,-8.413431,15.9,0.71,4.06,16.7,1.14,1.9,14.9,1.67,0.1045,0.295,0.24,33.1,0.47,0.82,0.088,C2
53.6295754,-8.4991348,8.3,0.67,3.07,7.6,1.68,1.4,8.2,0.93,0.0324,0.207,0.3,9.24,0.188,0.28,0.907,C2
53.36418,-9.2729754,11.3,0.95,3.48,8.5,1.2,2.8,26.9,1.69,0.0953,0.261,0.36,25.8,0.287,0.68,0.124,C2
53.8631977,-8.3102917,10.3,0.93,2.68,9.1,1.32,2,18.3,2.72,0.144,0.267,0.22,48.1,0.42,0.66,0.075,C2
53.6203658,-8.4970616,9.7,1.53,3.09,45.8,3.87,2.4,11.5,1.92,0.0171,0.76,0.54,6.38,0.118,0.18,2.41,C2
53.7102649,-8.4994678,9.3,0.77,2.93,7.6,1.21,1.4,5.8,1.59,0.0444,0.255,0.63,11.2,0.174,0.33,0.076,C2
53.6006683,-8.46653,14.1,3.4,4.47,11.8,4.13,5.3,4.1,3.35,0.0323,1.06,0.42,10.95,0.123,0.35,0.466,C2
53.7090029,-8.4693623,7,0.84,3.19,7.3,1.18,1.6,36.4,2.12,0.084,0.253,0.22,24.4,0.285,0.4,0.081,C2
53.3637715,-9.3390752,8.8,1.23,3.55,7.7,1.25,2.5,16.5,1.63,0.0991,0.222,0.4,24.7,0.349,0.66,0.218,C2
53.9003479,-8.5309543,59.2,15.5,19.25,103,20.4,24.5,36.3,9.58,0.1185,4.53,0.62,19.35,0.313,1.23,1.515,C2
53.3815461,-9.2999581,11.8,1.89,5.1,6.5,2.07,5.7,31.1,2.43,0.1265,0.605,0.48,28.1,0.339,0.73,0.875,C2
53.3797393,-9.3350378,11.1,1.02,2.95,6.6,1.49,3.1,26,2.83,0.149,0.283,0.69,32.2,0.462,0.86,0.132,C2
53.3464397,-9.3381266,10.3,1.14,2.45,5.3,1.61,2.5,14.1,1.13,0.0673,0.348,0.35,18.7,0.211,0.32,0.3,C2
53.9056562,-8.3499206,18.4,0.64,3.52,74.2,1.91,1,28.4,1.5,0.0223,0.52,0.39,6.01,0.139,0.25,0.198,C2
53.5858116,-7.8723968,55.8,0.46,0.85,70.5,0.42,0.5,3.7,0.37,0.0038,0.143,0.1,0.536,0.008,0.12,0.037,C2
53.6114803,-8.5523614,19.6,7.23,4,91.9,7.55,9.7,16.1,3.18,0.042,1.77,0.31,10.55,0.119,0.3,0.596,C2
53.3566514,-9.3958516,18.5,0.61,4.67,28.8,0.85,1.6,17.5,1.7,0.1215,0.299,0.59,22,0.438,0.67,0.173,C2
53.8455923,-8.4460774,11.5,0.67,2.72,9.3,0.76,1.6,13.3,0.99,0.045,0.16,0.2,12.2,0.28,0.39,0.095,C2
53.3515808,-9.3704859,10,0.75,2.27,7.8,0.85,1.6,17.8,1.74,0.084,0.167,0.58,15.45,0.334,0.5,0.218,C2
53.8739532,-8.3459769,7.1,0.77,3.16,11,1,1.4,15.5,2.02,0.0981,0.188,0.18,38.8,0.41,0.55,0.059,C2
53.3101856,-8.3805023,14.2,7.53,4.62,21,4.76,8.6,14.7,1.2,0.0502,0.649,0.37,11.15,0.137,0.54,0.562,C2
53.1094735,-8.3122961,64.9,13.9,11,507,16.4,17.7,43.5,5.61,0.0735,4.72,0.63,20,0.16,0.41,0.629,C2
53.3075978,-8.2337974,12,2.32,5.23,75.9,6.98,3.4,12.7,4.41,0.0349,1.81,0.61,11.6,0.171,0.36,2.55,C2
53.2922961,-8.1348317,11.3,0.78,2.87,8,1.34,2,32.2,2.26,0.1095,0.238,0.24,54.7,0.508,0.62,0.095,C2
53.3298547,-8.2510292,14.7,5.5,5.64,42,7.01,8.6,14.9,4.3,0.029,1.57,0.26,9.84,0.14,0.35,0.977,C2
53.2956038,-8.2551928,11.1,2.95,6.16,31.9,4.35,9.6,18.1,0.98,0.0297,0.419,1.16,16.2,0.2,0.41,2.57,C2
53.2924523,-8.1610149,12.4,0.61,1.7,16.4,1.65,0.9,8.1,0.41,0.0041,0.231,0.36,3.9,0.06,0.02,1.275,C2
53.3491838,-8.2584103,5.9,0.79,2.63,9.4,2.25,1.1,15.2,1.93,0.019,0.266,0.37,6.22,0.116,0.17,0.261,C2
53.3605451,-8.3486878,9,1,2.18,10.7,1.45,2,20.3,2.43,0.1125,0.307,0.19,32.4,0.331,0.47,0.106,C2
53.3446484,-8.0422091,14.2,2.16,4.23,100.5,2.26,5.6,10.8,1.5,0.0411,0.405,0.39,13.5,0.284,0.37,0.615,C2
53.2599288,-8.0773396,20.8,1.66,3.68,58,5.92,2.1,15.1,0.99,0.0009,0.705,0.75,0.485,0.161,0.02,3.5,C2
53.3133868,-8.0168381,13.2,0.89,3,5.6,1.46,1.9,14,1.14,0.0345,0.254,0.35,9.16,0.262,0.39,0.601,C2
53.2443279,-8.0123476,12.1,0.96,2.38,46.7,2.81,1.3,7.8,0.29,0.00025,0.285,0.23,0.504,0.059,0.03,1.585,C2
53.4912887,-8.0096152,10.6,1.09,4.82,5.8,3.09,2,18.5,1.31,0.0459,0.286,0.36,59.9,0.382,0.41,1.365,C2
53.2608866,-8.1055877,9.7,0.28,1.37,27.3,2.95,0.3,4.7,0.23,0.00025,0.118,0.25,0.478,0.077,0.01,1.935,C2
53.3272842,-8.0549639,13.1,1.13,3.24,9,1.49,2.4,26.4,2.61,0.114,0.27,0.23,34.5,0.481,0.66,0.131,C2
53.1667669,-8.0681117,8.2,1.04,2.67,8.6,2.13,1.4,14.2,0.47,0.0067,0.38,0.2,4.61,0.099,0.11,0.617,C2
53.6681807,-8.4374858,10.2,0.81,3.95,8.7,3.04,1.6,18.7,1.39,0.0209,0.378,0.49,8.14,0.209,0.29,1.8,C2
53.4743626,-8.2931293,17.2,1.18,3.71,34.7,1.73,1.6,9.4,1.1,0.0197,0.332,0.49,8.48,0.155,0.2,0.891,C2
53.5589792,-8.4756537,9.7,0.81,3.51,10.1,1.35,1.9,14,2.71,0.1235,0.237,0.26,25.3,0.379,0.62,0.103,C2
53.5799064,-8.5348898,7,0.56,2.55,5.6,1.1,1.4,18.8,1.18,0.056,0.346,0.26,17.8,0.238,0.34,0.096,C2
53.3449131,-8.2834283,12.7,3.11,4.4,28.7,5.29,4.2,22.2,3,0.0278,1,0.47,5.73,0.091,0.24,0.536,C2
53.5437811,-8.40359,10.5,0.7,3.83,12.5,1.27,2.1,40.8,3.01,0.146,0.269,0.25,31.7,0.505,0.77,0.092,C2
53.4366698,-8.2936677,18,6.03,10.8,135.5,9.66,8.8,24.5,4.57,0.0507,2.47,0.95,11.8,0.241,0.49,0.375,C2
53.475109,-8.4039175,13.3,0.61,2.19,9.9,0.99,1.1,15.3,1.22,0.0283,0.191,0.26,6.13,0.139,0.19,0.708,C2
53.5067696,-8.6205404,6.5,2.18,2.98,4.3,1.45,4.9,12.8,1.06,0.045,0.278,0.34,12.75,0.155,0.31,0.523,C2
53.565399,-8.5030883,8.2,0.78,2.87,6.3,1.13,1.5,27.9,1.98,0.0863,0.216,0.27,19.7,0.2,0.36,0.08,C2
53.5409138,-8.470353,9,0.72,3.16,10.1,1.4,2.1,49.5,2.44,0.137,0.286,0.26,36.1,0.436,0.62,0.09,C2
53.5270782,-8.4369212,17.2,2.16,7.89,56,2.65,3.8,21.2,7.59,0.046,1.205,0.62,13.4,0.145,0.3,0.646,C2
53.5260124,-8.3806681,10.3,0.86,4.02,9,1.1,1.8,42.3,2.93,0.1655,0.193,0.25,43.2,0.568,0.76,0.095,C2
53.5601014,-8.5334479,16.9,5.06,7.21,40.1,3.16,7.7,14.9,1.41,0.0419,0.456,0.34,8.77,0.116,0.26,0.526,C2
53.5793037,-8.4401465,15.4,0.89,3.59,32.9,2.3,1.4,10.4,1.28,0.0204,0.346,0.41,5.52,0.115,0.17,2.12,C2
53.2561344,-8.3145012,12,4.47,10,101,11.55,5.4,21.7,1.42,0.0335,1.82,0.88,9.5,0.218,0.25,4.29,C2
53.4161222,-8.311047,10.5,1.49,5.71,13.6,2.7,2.3,15.5,1.49,0.0431,0.385,1.12,13.75,0.215,0.31,0.839,C2
53.472786,-8.4384872,11.7,1,3.24,8.7,1.46,2.4,29,3.22,0.161,0.256,0.29,31.7,0.51,0.77,0.109,C2
53.4904664,-8.3166222,2,0.34,0.95,5.1,0.42,0.5,8.3,0.34,0.00025,0.087,0.09,1.875,0.033,0.02,0.032,C2
53.4926436,-8.2943702,12.1,1.23,2.09,44.9,1.75,1.7,16.1,1.64,0.0073,0.388,0.3,3.74,0.073,0.12,0.333,C2
53.4721063,-8.3215153,2.1,0.61,1.58,3.8,0.46,1.3,6.1,0.37,0.00025,0.112,0.1,0.748,0.023,0.05,0.046,C2
53.5055279,-8.2551995,4.9,0.81,2.52,9,1.19,1.6,10.8,0.8,0.0273,0.235,0.19,8.54,0.173,0.24,0.717,C2
53.3507564,-8.0077376,23.4,0.84,2.1,211,1.56,1.6,11.1,2.65,0.047,0.321,0.35,14.7,0.216,0.3,0.135,C2
53.3337913,-8.019878,21.4,1.21,5.74,205,4.94,1.4,8.6,2.32,0.022,0.616,0.38,5.06,0.127,0.11,1.38,C2
53.4189128,-8.2514926,11.4,1.1,2.96,7.8,1.49,2.1,22.9,3.02,0.1105,0.226,0.26,37.2,0.438,0.61,0.09,C2
53.4378111,-8.2626486,3.2,0.36,0.74,11.6,0.4,0.5,4,0.22,0.005,0.132,0.11,0.798,0.025,0.02,0.104,C2
53.315858,-7.9860057,2.4,0.17,0.8,3.2,0.19,0.2,1.6,0.07,0.0019,0.041,0.09,0.129,0.019,0.05,0.023,C2
53.4018843,-8.2206923,16.5,3.5,6.88,128.5,5.06,4.8,32.3,2.32,0.0322,1.27,0.88,13.15,0.213,0.51,0.491,C2
53.3965585,-8.2470768,3.8,0.55,1.26,7.8,0.61,1,3.9,0.53,0.0095,0.148,0.12,4.28,0.086,0.13,0.046,C2
53.4188197,-8.2261642,6.4,0.69,1.8,6.1,0.93,1.3,14.6,0.97,0.0343,0.181,0.18,10.4,0.184,0.25,0.068,C2
53.3660797,-8.0995078,14.5,1.14,3.22,12.8,1.78,2.5,34.6,2.8,0.1185,0.345,0.35,43.8,0.737,0.79,0.106,C2
53.5484865,-8.3213692,8.4,1.96,3.04,6.3,1.29,2.7,26,1.86,0.0794,0.235,0.26,33.8,0.4,0.61,0.656,C2
53.6311723,-8.0794197,18.5,0.66,1.81,6.8,0.94,1,4.5,0.66,0.0102,0.187,0.23,6.97,0.079,0.13,0.152,C2
53.294231,-7.9862229,19.3,0.53,1.5,19.9,1.97,0.7,8.2,1.36,0.00025,0.389,0.36,1.04,0.025,0.07,0.162,C2
53.5488057,-8.2800803,10,1.46,2.93,64.3,1.91,2.2,32.9,2.96,0.0995,0.557,0.22,47.7,0.625,0.39,0.094,C2
53.530301,-8.1039021,19,4.75,8.44,221,5.52,6.4,20.3,2.57,0.0547,3.24,0.48,10.8,0.197,0.39,0.781,C2
53.3694804,-7.9862282,12.7,1.41,3.84,17.6,1.82,2.7,37.5,3.34,0.142,0.299,0.3,31.7,0.568,0.92,0.133,C2
53.451639,-7.9942538,7.6,0.88,5.03,12.1,1.29,1.8,33.7,2.18,0.155,0.227,0.19,58.7,0.612,0.54,0.074,C2
53.6182658,-8.072505,7,0.68,1.96,6.8,0.83,1.2,6.7,0.92,0.0332,0.131,0.2,7.29,0.144,0.19,0.069,C2
53.3839994,-8.019315,11.3,0.9,2.69,13.9,1.28,2.1,40,2.92,0.1305,0.267,0.2,49.3,0.749,0.61,0.092,C2
53.5820609,-8.4688617,7,0.8,3.29,5.7,0.99,1.4,13.6,2.04,0.0942,0.139,0.25,21,0.349,0.45,0.081,C2
53.3653035,-7.9548047,9.6,0.8,3.44,10.2,1.23,1.9,39,2.4,0.093,0.276,0.27,37.9,0.432,0.59,0.093,C2
53.8673508,-8.2950608,7,0.8,2.75,7.9,1.17,1.6,33.1,1.89,0.0908,0.252,0.19,34.4,0.394,0.43,0.065,C2
53.9227659,-8.1690721,7.8,0.78,2.33,11.8,0.92,1.5,25.2,1.71,0.0941,0.2,0.2,25.4,0.334,0.41,0.054,C2
53.3866091,-8.0397855,13.6,1.08,4.57,16,1.91,2.8,53.5,3.42,0.159,0.326,0.34,43.6,0.571,0.93,0.113,C2
53.6829561,-8.4081116,7.7,1,3.29,12.2,1.36,1.8,25.3,2.42,0.1035,0.255,0.2,26.6,0.35,0.49,0.097,C2
53.5755515,-7.8908748,11.4,0.74,1.68,16.2,1.25,1.1,11.7,0.81,0.0108,0.195,0.17,7.39,0.079,0.07,0.329,C2
53.381458,-7.9536605,7.5,0.62,2.1,6.8,0.77,1.1,13.4,0.97,0.0402,0.182,0.16,10.55,0.195,0.25,0.061,C2
53.3311158,-7.8697679,12.6,1.09,3.7,11.8,1.68,2.6,35.7,2.18,0.107,0.328,0.32,36.1,0.472,0.61,0.134,C2
53.1682305,-7.8942017,2.9,0.23,0.82,17.3,0.36,0.3,6,0.64,0.0017,0.107,0.2,0.16,0.015,0.02,0.017,C2
53.2987342,-7.9214,13.4,1,2.34,84.3,1.48,1.6,9.7,3.11,0.0545,0.539,0.41,19.9,0.205,0.36,0.098,C2
53.1863407,-7.8898039,12.4,0.34,1.34,40.6,1.15,0.5,5.5,0.3,0.00025,0.433,0.41,0.318,0.027,0.01,0.242,C2
53.3607336,-7.9011589,31.5,1.3,2.43,30.4,1.3,3.1,12.9,0.73,0.0075,0.298,0.24,4.78,0.075,0.17,0.183,C2
53.260306,-7.7519649,17.6,1.24,3.38,11.4,2.17,2.4,16.1,2.55,0.0588,0.421,0.5,18.7,0.283,0.45,0.44,C2
53.2435368,-7.8144934,12.1,0.71,2.09,15.9,1.31,1.4,21,2.03,0.075,0.265,0.23,18.05,0.243,0.38,0.135,C2
53.5980039,-7.8905902,79.3,0.3,1.03,80.1,0.96,0.4,4.5,0.64,0.0025,0.221,0.21,0.277,0.018,0.02,0.05,C2
53.1179235,-7.8396036,2.3,0.37,0.65,4.4,0.35,0.7,7,0.12,0.0005,0.107,0.06,0.382,0.014,0.01,0.024,C2
53.7384334,-7.368494,4.1,0.64,1.1,13.9,0.69,0.8,11,0.37,0.0065,0.147,0.1,3.17,0.042,0.06,0.038,C2
53.3504253,-7.9571782,8,0.63,1.97,16.4,0.78,1.3,28.6,1.08,0.0394,0.175,0.17,11.55,0.183,0.31,0.069,C2
53.7052864,-7.4175375,12,1.09,2.61,26,1.65,1.6,12.2,0.8,0.0246,0.236,0.31,8.25,0.104,0.18,0.762,C2
53.2494486,-9.5467518,23.8,2.16,32.5,78.9,1.46,2.8,15.4,5.12,0.1955,0.635,1.42,21.4,0.151,0.9,3.47,C2
53.4078562,-8.1855078,9.6,0.91,3.1,9.6,4.8,2.3,30.2,2.23,0.101,0.271,0.26,32.8,0.42,0.64,0.091,C2
53.7778087,-7.3201517,5.4,0.65,1.56,10.3,0.72,1.1,8.8,0.54,0.0324,0.169,0.11,11.65,0.112,0.21,0.129,C2
53.3376095,-9.3695725,13.3,1.14,4.07,13.2,2.85,2.4,79.1,2.48,0.0863,0.205,0.39,19.05,0.262,0.66,0.197,C2
53.3347032,-9.3908864,9.5,1.03,2.24,14.9,3,2.7,17.7,1.65,0.1235,0.221,0.4,22.6,0.398,0.89,0.261,C2
53.2665635,-9.2445052,22.8,1.12,2.47,6.2,0.97,3.2,7.7,1.21,0.1475,0.215,0.38,23.3,0.176,0.47,1.82,C2
53.1872288,-7.6219285,28,9.74,8.38,104.5,12.6,12.8,29.2,3.84,0.0948,2.99,0.26,14.45,0.366,0.42,1.385,C2
53.5450074,-9.0505519,24.2,4.04,9.88,117,9.42,5.4,32,7.65,0.0349,1.29,0.72,10.9,0.283,0.57,2.19,C2
53.6538698,-7.4143451,6.7,0.62,1.72,12.4,0.95,1.1,9.8,0.63,0.0246,0.172,0.17,7.11,0.127,0.21,0.574,C2
53.6886892,-7.4042348,2.7,0.25,0.65,3.6,0.34,0.3,4.6,0.1,0.0023,0.044,0.07,0.238,0.017,0.005,0.034,C2
53.1471207,-8.5489585,40.2,6.58,7.78,81.7,4,8.4,52.8,3.7,0.0592,1.34,0.22,9.96,0.141,0.35,0.404,C2
53.113198,-7.5944589,73.4,4.94,2.83,633,1.63,6.9,4,1.19,0.0459,2.22,0.1,5.08,0.313,0.19,0.336,C2
53.6516545,-8.8107389,22.2,4.49,3.82,56.3,1.77,6.9,9.9,4.19,0.0361,0.547,0.26,9.05,0.092,0.33,0.764,C2
53.5963544,-8.8901832,42.9,21.1,34.6,415,26.2,28.6,70.8,13.8,0.1065,7.6,1.82,25.8,0.323,1.68,2.73,C2
53.4502046,-9.1312543,29.7,14.35,7.96,566,14.1,27.3,44.8,4.54,0.1035,5.49,0.94,14.05,0.246,0.52,1.295,C2
53.3570349,-9.3055654,17.7,5.02,3.27,29.3,2.3,20.2,17.5,1.05,0.1675,0.654,0.62,16.75,0.137,0.82,0.729,C2
53.6883488,-8.6870059,21.4,5.83,6.8,12.2,3.59,7.6,15.1,4.6,0.0479,0.658,0.19,12.75,0.101,0.37,0.984,C2
53.2150237,-7.3566285,43.4,7.17,7.75,205,13.3,8.2,35.5,5.26,0.0732,3.11,0.53,20.6,0.45,0.4,1.355,C2
53.5240802,-8.4939141,10.7,1,4.64,17.9,1.6,2.7,38.6,2.72,0.1365,0.248,0.28,29.1,0.552,0.96,0.103,C2
53.1479575,-7.355106,82.8,7.45,7.64,164.5,9.41,10.2,31.3,6.41,0.063,2.7,0.92,17.9,0.358,0.37,0.722,C2
53.3518723,-8.5557441,16.7,7.37,5.24,35.8,5.35,11.4,21.5,2.22,0.0469,1.095,0.43,8.95,0.132,0.38,0.549,C2
53.3264565,-9.0363214,36.2,17.65,19.05,217,17.15,31.6,38,8.71,0.0967,1.865,0.7,29,0.627,0.71,7.9,C2
53.2195094,-8.6453356,50.9,30.5,31.3,1170,47.9,42.1,90.8,15.3,0.1295,9.6,1.28,24.8,0.409,0.97,1.345,C2
53.629874,-8.9825204,50,8.67,18.3,302,14.85,11,63.8,6.52,0.0633,3.73,1.41,21.7,0.325,0.57,5.26,C2
53.6692963,-9.1690234,65.7,11.85,11.05,192.5,13.1,21.5,24,6.79,0.0693,2.69,0.94,38.3,0.505,0.44,5.25,C2
53.1356655,-8.2558587,58.7,16.2,8.68,129,15,21.9,45.3,7.21,0.0922,3.84,1.17,19.6,0.204,0.59,0.756,C2
53.1146817,-8.6623735,104,6.76,2.2,473,4.01,8.7,11,2.34,0.0547,2.18,0.21,9.42,0.088,0.34,0.469,C2
53.6704784,-8.5253235,9.6,0.97,2.82,11.8,1.49,1.8,48.1,1.84,0.0938,0.234,0.23,19.9,0.22,0.53,0.128,C2
53.3832398,-9.1819287,8.5,0.87,2.08,5.5,1.08,2,23.1,1.52,0.0778,0.204,0.29,23.7,0.308,0.67,0.11,C2
53.8820724,-8.8030385,10.3,0.77,2.64,7.5,1.09,1.9,31.8,2.65,0.1375,0.227,0.24,23.6,0.407,0.66,0.085,C2
53.1655069,-8.7382588,14.9,10.1,7.87,88,11.7,12.9,22.9,3.37,0.0897,2.53,0.38,11.6,0.185,0.36,1.485,C2
53.2586816,-7.1767302,48.1,0.7,2.3,94.6,1.54,0.8,7.7,3.26,0.0135,0.721,0.49,5.51,0.089,0.14,0.088,C2
53.6337794,-9.3869467,53,15.3,7.55,144,4.53,39.7,12.1,2.79,0.0584,1.355,0.25,7.71,0.261,0.5,0.81,C2
53.098203,-6.5111106,28.8,4.97,7.4,239,3.94,9.4,34.1,9.13,0.569,1.395,0.76,24.1,0.18,3,2.94,C2
53.2383054,-7.1876055,90.9,0.92,2.8,50.6,1.86,1.3,10.1,7.25,0.0309,0.374,1.44,7.61,0.155,0.26,0.154,C2
53.3109551,-7.1841259,125.5,0.24,0.69,320,0.41,0.3,4.9,0.96,0.0019,0.403,0.3,0.138,0.013,0.03,0.03,C2
53.115692,-6.4835024,31.2,2.72,6.53,17.3,2.92,6.7,13.9,11.7,0.505,1.015,0.81,39.3,0.437,1.77,8.37,C2
53.5591037,-7.0177369,16.8,0.83,2.63,79.1,3.08,1.4,21.1,1.24,0.021,0.664,0.76,6.76,0.13,0.2,0.354,C2
53.5768459,-7.0206316,14.1,0.8,2.66,41.5,1.43,1.1,7.6,1.53,0.0163,0.338,0.83,9.73,0.128,0.25,0.073,C2
53.2765839,-7.0051609,32.9,0.38,0.85,71.7,1.92,0.3,9.9,0.56,0.003,0.67,1.17,0.361,0.026,0.03,0.098,C2
53.1167552,-6.23355,17.4,2.39,13.6,29.8,4.23,6,59.2,7.6,0.83,0.67,1.05,131.5,2.06,3.78,0.207,C2
53.1163075,-6.2476384,15.2,4.8,9.18,26.5,3.86,9.5,24.3,19.35,0.692,0.481,1.19,111,1.23,3.23,0.361,C2
53.0989139,-6.3950653,11.8,1.52,6.34,22.5,2.24,4,49.1,3.14,0.399,0.643,0.5,63.1,0.97,1.87,0.287,C2
53.1078405,-6.2882584,20.8,2.18,8.62,62.4,2.46,5.5,30.7,5.67,0.557,1.01,0.8,131.5,0.971,3.03,1.54,C2
53.1964047,-6.3092566,11.9,1.26,14.15,10.9,2.43,3.8,67.5,4.14,0.415,0.368,0.59,91.1,1.765,2.49,0.153,C2
53.1137675,-6.2929814,12.6,1.12,9.12,7.7,1.95,3.1,44.2,6.06,0.543,0.309,0.6,164,2.07,2.51,0.108,C2
53.1935935,-6.3991009,15.2,1.94,14.35,31.9,3.26,8.1,33.6,13.5,0.788,0.622,1.09,83.4,1.05,2.62,0.937,C2
53.0985928,-6.3806549,9.3,1.74,3.95,27.9,1.68,3.9,24,1.15,0.32,0.521,0.22,30,0.332,1.43,0.731,C2
53.2095612,-6.3607247,15.8,1.64,10.85,16.6,2.54,5.4,47.6,7.8,0.562,0.456,0.68,106,1.63,2.83,0.491,C2
53.107051,-6.3352243,16,1.49,5.46,8.7,2.21,3.8,32.4,6.23,0.61,0.331,0.67,90,0.961,2.38,0.293,C2
53.1983578,-6.359596,14.2,1.29,7.91,21.4,2.42,4,70,5.57,0.39,0.42,0.63,80,1.2,2.09,0.188,C2
53.1316596,-6.2854884,13.4,1.1,6.6,11.1,1.96,3.3,39,6.15,0.505,0.266,0.71,121.5,1.36,2.36,0.123,C2
53.1966461,-6.3327558,14.7,1.11,8.23,15.4,2.35,3.9,81.3,7.64,0.607,0.404,0.61,112.5,1.87,2.94,0.092,C2
53.1041781,-6.3219861,12.1,1.42,5.43,20.7,2.15,2.8,54.7,8.11,0.454,0.47,0.53,90.5,0.999,1.98,0.14,C2
53.1316367,-6.2432491,10.9,1.18,9.93,20.5,2.27,3.6,63.9,4.86,0.723,0.37,0.7,157.5,1.955,3.44,0.104,C2
53.2088198,-6.349332,13.8,1.06,5.44,14.8,1.93,3.2,68.6,6.56,0.39,0.314,0.44,88.3,1.03,1.62,0.094,C2
53.1191006,-6.3153403,12.8,1.52,8.48,10.6,2.6,4.5,63.9,9.15,0.696,0.4,0.77,124,1.91,4.09,0.124,C2
53.1093568,-6.4315175,11.8,1.04,5.81,8.6,1.9,3.3,56.7,6.11,0.43,0.277,0.45,76.7,1.095,1.93,0.1,C2
53.1581758,-6.3148864,12.2,1.83,6.91,8.9,2.55,4.9,56.9,6.85,0.534,0.345,0.62,95,1.26,2.41,0.111,C2
53.1576126,-6.3445555,13.3,1.2,5.36,22.6,2.57,3.1,34,6.06,0.448,0.592,0.44,54.9,0.848,1.73,1.81,C2
53.1364909,-6.219769,15,3.42,9.75,46.7,3.22,6.7,51.9,5.92,0.748,0.533,0.8,118.5,1.325,3.27,0.209,C2
53.1361281,-6.3998793,14.9,0.98,6.36,13.3,1.68,3.2,59,5.96,0.38,0.305,0.6,52.6,0.965,1.68,0.135,C2
